,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
2118,6,6,,1000718,,310986.990263,2396838.686997,310988.029611,2396862.592007,,,,23.956848,0.0498345,
2119,6,6,,1000720,,310994.785375,2396897.929849,310988.029611,2396862.592007,,,,36.107381,0.13807725,
2120,6,6,,1000722,,310985.93469,2396947.703446,310995.556039,2396911.842052,,,,37.186465999999996,2.8876085000000002,
2121,6,6,,1000723,,310992.057367,2396957.324795,310998.180044,2396980.066167,,,,23.554408000000002,0.2616395,
2122,6,6,,1000724,,311020.921415,2397008.055547,311023.54542,2397028.172915,,,,20.290133,0.126277,
2123,6,6,,1000725,,311023.54542,2397028.172915,311020.921415,2397054.412959,,,,26.399524,3.03589,
2124,6,6,,1000726,,311024.420088,2397071.031653,311037.54011,2397097.271698,,,,29.337262,0.463648,
2125,6,6,,1000727,,311048.036128,2397111.266388,311069.902831,2397130.509087,,,,29.13096,0.8475755,
2126,6,6,,1000733,,311099.641548,2397238.967936,311072.526836,2397139.255768,,,,103.78812199999999,0.30228185937499996,
2127,6,6,,1000735,,311095.268207,2397293.197361,311099.641548,2397238.967936,,,,54.420953,3.0614715,
2128,6,6,,1000737,,311097.017544,2397336.930768,311095.268207,2397293.197361,,,,43.796901000000005,0.061190249999999995,
2129,6,6,,1000738,,311132.004269,2397330.808091,311139.001614,2397352.674795,,,,23.039879,0.3316015,
2130,6,6,,1000739,,311139.001614,2397352.674795,311134.628274,2397368.418821,,,,16.344501,2.8733750000000002,
2131,6,6,,1000741,,311143.374955,2397491.747029,311135.502942,2397449.762958,,,,42.726013,0.1745355,
2132,6,6,,1000742,,311147.748296,2397515.363069,311131.129601,2397516.237737,,,,16.66232,1.6206305,
2133,6,6,,1000743,,311120.633583,2397560.845812,311129.380265,2397584.461852,,,,25.190478,0.346321,
2134,6,6,,1000744,,310994.785375,2396897.929849,311014.150195,2396919.874997,,,,29.332057,0.718906,
2135,6,6,,1000745,,311042.000578,2396956.145263,311050.420461,2396983.347962,,,,28.482699,0.3000255,
2136,6,6,,1000748,,311050.420461,2397004.073828,311074.384743,2397055.240809,,,,56.666881000000004,0.479642625,
2137,6,6,,1000749,,311126.847091,2397101.226324,311153.402107,2397110.941574,,,,28.339958000000003,1.203233,
