Landscape,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
B,"12",,H,"1102","1",306877.790495,2391083.159262,306874.811743,2391110.426334,"1",306876.301119,2391096.792798,27.429294,3.032781,HP
B,"12",,H,"1103","1",306874.811743,2391110.426334,306849.034079,2391155.336766,"1",306861.922911,2391132.88155,51.782573,2.620526,HO
B,"12",,H,"1104","1",306849.034079,2391155.336766,306850.861055,2391210.627614,"1",306849.947567,2391182.98219,55.321024,0.033031,HP
B,"12",,H,"1105","1",306850.861055,2391210.627614,306872.873631,2391202.243102,"1",306861.867343,2391206.435358,23.555329,1.934726,HO
B,"12",,H,"1106","1",306872.873631,2391202.243102,306925.095359,2391203.756094,"1",306898.984495,2391202.999598,52.243641,1.541832,HV
B,"12",,H,"1115","1",306844.219167,2391153.500446,306845.937823,2391212.500574,"1",306845.078495,2391183.00051,59.025155,0.029121,HP
B,"12",,H,"1116","1",306845.937823,2391212.500574,306845.937919,2391227.501758,"1",306845.937871,2391220.001166,15.001184,6e-06,HP
B,"12",,H,"1117","1",306845.937919,2391227.501758,306837.563967,2391237.498142,"1",306841.750943,2391232.49995,13.040351,2.444284,HO
B,"12",,H,"1118","1",306837.563967,2391237.498142,306834.577023,2391240.20739,"1",306836.070495,2391238.852766,4.0326,2.307482,HO
B,"12",,H,"1119","1",306841.002687,2391240.930302,306851.439999,2391229.232766,"1",306846.221343,2391235.081534,15.677048,2.413067,HO
B,"12",,H,"1120","1",306851.439999,2391229.232766,306850.861055,2391210.627614,"1",306851.150527,2391219.93019,18.614157,0.031107,HP
B,"12",,H,"1149","1",306785.342591,2391284.755998,306834.577023,2391240.20739,"1",306809.959807,2391262.481694,66.397348,2.306271,HO
B,"12",,H,"1150","1",306722.093663,2391289.99331,306747.187039,2391288.000702,"1",306734.640351,2391288.997006,25.172366,1.650038,HV
B,"12",,H,"1162","1",306841.002687,2391240.930302,306859.343935,2391259.249918,"1",306850.173311,2391250.09011,25.92315,0.785988,HO
B,"12",,H,"1163","1",306859.343935,2391259.249918,306918.220511,2391289.499422,"1",306888.782223,2391274.37467,66.192777,1.096187,HO
B,"12",,H,"1164","0",306918.220511,2391289.499422,306945.156255,2391311.499038,"1",306931.688383,2391300.49923,34.778117,0.885928,HO
B,"12",,H,"1180","1",306612.906815,2391343.756286,306596.750815,2391139.750686,"1",306604.828815,2391241.753486,204.644328,0.079029,HP
B,"12",,H,"1181","1",306612.906815,2391343.756286,306722.093663,2391289.99331,"1",306667.500239,2391316.874798,121.705486,2.028341,HO
B,"12",,H,"1195","1",306888.562143,2391347.001022,306886.375999,2391366.992862,"1",306887.469071,2391356.996942,20.111014,3.032674,HP
B,"12",,H,"1201","1",305918.40579,2391297.749246,305947.280478,2391318.250174,"1",305932.843134,2391307.99971,35.412366,0.953393,HO
B,"12",,H,"1202","1",305947.280478,2391318.250174,305995.404478,2391352.99571,"1",305971.342478,2391335.622942,59.356311,0.945457,HO
B,"12",,H,"1203","1",305995.404478,2391352.99571,306041.681086,2391380.292478,"1",306018.542782,2391366.644094,53.727442,1.037865,HO
B,"12",,H,"1209","1",306886.375999,2391366.992862,306919.939199,2391362.002046,"1",306903.157599,2391364.497454,33.932236,1.718414,HV
B,"12",,H,"1210","1",306919.939199,2391362.002046,306943.561183,2391365.246782,"1",306931.750191,2391363.624414,23.843792,1.43429,HV
B,"12",,H,"1211","1",306943.561183,2391365.246782,306941.938847,2391386.999038,"1",306942.750015,2391376.12291,21.812671,3.067148,HP
B,"12",,H,"1225","1",306886.375999,2391366.992862,306881.467263,2391404.255198,"1",306883.921631,2391385.62403,37.58427,3.010612,HP
B,"12",,H,"1226","1",306881.467263,2391404.255198,306913.311743,2391397.256638,"1",306897.389503,2391400.755918,32.604459,1.78713,HV
B,"12",,H,"1227","1",306913.311743,2391397.256638,306941.938847,2391386.999038,"1",306927.625295,2391392.127838,30.409364,1.914862,HV
B,"12",,H,"1263","1",306779.375199,2391418.74755,306813.282239,2391414.99331,"1",306796.328719,2391416.87043,34.114245,1.681069,HV
B,"12",,H,"1273","1",306745.344959,2391300.498878,306734.592159,2391427.506142,"1",306739.968559,2391364.00251,127.461633,3.057131,HP
B,"12",,H,"1313","0",305841.530814,2391444.500638,305896.969982,2391451.499198,"1",305869.250398,2391447.999918,55.879166,1.445222,HV
B,"12",,H,"1314","1",305896.969982,2391451.499198,305961.470142,2391453.245246,"1",305929.220062,2391452.372222,64.523789,1.543732,HV
B,"12",,H,"1325","1",306822.343263,2391459.749022,306813.282239,2391414.99331,"1",306817.812751,2391437.371166,45.663726,0.199755,HP
B,"12",,H,"1326","1",306745.344575,2391461.247742,306782.936607,2391459.749246,"1",306764.140591,2391460.498494,37.621887,1.610637,HV
B,"12",,H,"1327","1",306782.936607,2391459.749246,306822.343263,2391459.749022,"1",306802.639935,2391459.749134,39.406656,1.570802,HV
B,"12",,H,"1329","1",306734.592159,2391427.506142,306731.031071,2391461.756862,"1",306732.811615,2391444.631502,34.435348,3.037994,HP
B,"12",,H,"1330","1",306731.031071,2391461.756862,306745.344575,2391461.247742,"1",306738.187823,2391461.502302,14.322556,1.606351,HV
B,"12",,H,"1331","1",306822.343263,2391459.749022,306876.301279,2391462.94419,"1",306849.322271,2391461.346606,54.052535,1.51165,HV
B,"12",,H,"1332","1",306881.467263,2391463.255486,306881.467263,2391404.255198,"1",306881.467263,2391433.755342,59.000288,0,HP
B,"12",,H,"1348","0",305842.788126,2391496.976926,305968.239486,2391498.00803,"1",305905.513806,2391497.492478,125.455597,1.562577,HV
B,"12",,H,"1361","1",306883.185983,2391507.996926,306920.750399,2391511.503358,"1",306901.968191,2391509.750142,37.727714,1.477722,HV
B,"12",,H,"1568","1",306625.405279,2391617.500222,306623.686559,2391543.993694,"1",306624.545919,2391580.746958,73.526619,0.023378,HP
B,"12",,H,"1569","1",306623.686559,2391543.993694,306704.219007,2391547.500126,"1",306663.952783,2391545.74691,80.608748,1.527283,HV
B,"12",,H,"1570","1",306704.219007,2391547.500126,306698.248223,2391643.734654,"1",306701.233615,2391595.61739,96.419576,3.079628,HP
B,"12",,H,"1571","1",306698.248223,2391643.734654,306696.243295,2391676.04883,"1",306697.245759,2391659.891742,32.376314,3.079627,HP
B,"12",,H,"1572","1",306696.243295,2391676.04883,306693.562943,2391719.248446,"1",306694.903119,2391697.648638,43.282688,3.079626,HP
B,"12",,H,"1573","1",306693.562943,2391719.248446,306686.344351,2391747.999198,"1",306689.953647,2391733.623822,29.643107,2.895603,HP
B,"12",,H,"1593","0",306645.218751,2391771.250174,306686.344351,2391747.999198,"1",306665.781551,2391759.624686,47.243231,2.08536,HO
B,"12",,H,"14226","1",305877.308894,2391328.856286,305877.376542,2391351.497022,"1",305877.342718,2391340.176654,22.640837,0.002988,HP
B,"12",,H,"14227","1",305877.376542,2391351.497022,305861.220222,2391392.499134,"1",305869.298382,2391371.998078,44.070397,2.766238,HO
B,"12",,H,"14228","1",305861.220222,2391392.499134,305855.72291,2391405.471486,"1",305858.471566,2391398.98531,14.089086,2.740763,HO
B,"12",,H,"14257","1",306761.010047,2391716.924126,306788.312575,2391708.49683,"1",306774.661311,2391712.710478,28.573543,1.870182,HV
B,"12",,H,"14258","1",306788.312575,2391708.49683,306818.782111,2391704.75651,"1",306803.547343,2391706.62667,30.698251,1.692941,HV
B,"12",,H,"14259","1",306512.403518,2391631.142526,306521.594558,2391629.998718,"1",306516.999038,2391630.570622,9.261939,1.694608,HV
B,"12",,H,"14260","1",306521.594558,2391629.998718,306537.837694,2391628.04227,"1",306529.716126,2391629.020494,16.360537,1.690667,HV
B,"12",,H,"14261","1",306537.837694,2391628.04227,306625.405279,2391617.500222,"1",306581.621487,2391622.771246,88.199868,1.690607,HV
B,"12",,H,"14268","1",306920.750399,2391511.503358,306940.580767,2391511.503006,"1",306930.665583,2391511.503182,19.830368,1.570814,HV
B,"12",,H,"14413","0",306453.436862,2390681.745597,306450.907006,2390637.498973,"0",306452.171934,2390659.622285,44.318889,0.057114,HP
B,"12",,H,"14415","1",306634.644575,2390938.867741,306697.000383,2390932.252957,"1",306665.822479,2390935.560349,62.705679,1.676482,HV
B,"12",,H,"14424","1",306747.187039,2391506.250846,306795.406623,2391506.970526,"1",306771.296831,2391506.610686,48.224954,1.555872,HV
B,"12",,H,"14425","1",306795.406623,2391506.970526,306806.342687,2391507.098398,"1",306800.874655,2391507.034462,10.936812,1.559104,HV
B,"12",,H,"14426","1",306846.507135,2391507.56803,306883.185983,2391507.996926,"1",306864.846559,2391507.782478,36.681356,1.559104,HV
B,"12",,H,"14427","1",306806.342687,2391507.098398,306846.507135,2391507.56803,"1",306826.424911,2391507.333214,40.167194,1.559104,HV
B,"12",,H,"779","0",307364.813023,2390680.246941,307353.373119,2390623.749213,"0",307359.093071,2390651.998077,57.644294,0.199783,HP
B,"12",,H,"790","0",307218.903071,2390706.373149,307264.810879,2390627.255677,"1",307241.856975,2390666.814413,91.47186,2.615823,HO
B,"12",,H,"793","1",307462.436575,2390738.999869,307479.156095,2390732.248637,"1",307470.796335,2390735.624253,18.031125,1.954569,HO
B,"12",,H,"794","1",307479.156095,2390732.248637,307478.468607,2390702.246557,"1",307478.812351,2390717.247597,30.009956,0.022911,HP
B,"12",,H,"812","1",306925.782847,2390751.250909,306932.437695,2390727.752605,"1",306929.110271,2390739.501757,24.422475,2.865614,HP
B,"12",,H,"813","1",306932.437695,2390727.752605,306950.999903,2390714.250269,"1",306941.718799,2390721.001437,22.953619,2.199682,HO
B,"12",,H,"814","1",306950.999903,2390714.250269,306977.935647,2390708.997757,"1",306964.467775,2390711.624013,27.44309,1.763381,HV
B,"12",,H,"815","1",307364.813023,2390680.246941,307373.186591,2390754.248253,"1",307368.999807,2390717.247597,74.473558,0.112675,HP
B,"12",,H,"820","1",307605.282815,2390769.249309,307586.844319,2390760.999421,"1",307596.063567,2390765.124365,20.19997,1.150084,HO
B,"12",,H,"821","1",307586.844319,2390760.999421,307581.811871,2390744.004925,"1",307584.328095,2390752.502173,17.723951,0.287895,HP
B,"12",,H,"835","1",306837.377599,2390760.873501,306935.199583,2390791.582589,"1",306886.288591,2390776.228045,102.528965,1.266611,HV
B,"12",,H,"836","1",306935.199583,2390791.582589,306925.782847,2390751.250909,"1",306930.491215,2390771.416749,41.416414,0.229373,HP
B,"12",,H,"838","1",306955.098399,2390798.339325,306961.092191,2390769.496669,"1",306958.095295,2390783.917997,29.458859,2.936699,HP
B,"12",,H,"839","1",306961.092191,2390769.496669,306974.498175,2390739.494589,"1",306967.795183,2390754.495629,32.860998,2.721374,HO
B,"12",,H,"840","1",306974.498175,2390739.494589,306979.654335,2390730.997373,"1",306977.076255,2390735.245981,9.939249,2.596184,HO
B,"12",,H,"841","1",306979.654335,2390730.997373,306977.935647,2390708.997757,"1",306978.794991,2390719.997565,22.066649,0.077965,HP
B,"12",,H,"864","1",307603.687807,2390836.499421,307607.001535,2390819.752317,"1",307605.344671,2390828.125869,17.071798,2.946247,HP
B,"12",,H,"865","1",307607.001535,2390819.752317,307613.780095,2390802.743485,"1",307610.390815,2390811.247901,18.309813,2.762353,HO
B,"12",,H,"872","1",307502.750751,2390747.497085,307541.470111,2390799.498749,"1",307522.110431,2390773.497917,64.833339,0.640023,HO
B,"12",,H,"873","1",307541.470111,2390799.498749,307561.530975,2390836.499421,"1",307551.500543,2390817.999085,42.089048,0.496816,HO
B,"12",,H,"874","1",307561.530975,2390836.499421,307566.687103,2390858.498941,"1",307564.109039,2390847.499181,22.595675,0.230219,HP
B,"12",,H,"875","1",307566.687103,2390858.498941,307603.687807,2390836.499421,"1",307585.187455,2390847.499181,43.046846,2.107214,HO
B,"12",,H,"880","1",307526.248607,2390866.748445,307566.687103,2390858.498941,"1",307546.467855,2390862.623693,41.271374,1.772036,HV
B,"12",,H,"883","1",307603.687807,2390836.499421,307607.001535,2390850.001821,"1",307605.344671,2390843.250621,13.903079,0.240661,HP
B,"12",,H,"884","1",307607.001535,2390850.001821,307613.780095,2390856.752989,"1",307610.390815,2390853.377405,9.566982,0.787423,HO
B,"12",,H,"885","1",307613.780095,2390856.752989,307612.061343,2390874.998781,"1",307612.920719,2390865.875885,18.326566,3.04767,HP
B,"12",,H,"886","1",307033.811487,2390879.144989,307090.542271,2390836.839229,"1",307062.176879,2390857.992109,70.768349,2.211558,HO
B,"12",,H,"887","1",307090.542271,2390836.839229,307161.803263,2390792.043357,"1",307126.172767,2390814.441293,84.171249,2.131992,HO
B,"12",,H,"888","1",307161.803263,2390792.043357,307196.402623,2390782.648829,"1",307179.102943,2390787.346093,35.852097,1.835927,HV
B,"12",,H,"889","1",307196.402623,2390782.648829,307225.388191,2390784.252765,"1",307210.895407,2390783.450797,29.029912,1.515517,HV
B,"12",,H,"890","1",307650.657055,2390873.500093,307701.187456,2390866.748893,"1",307675.922255,2390870.124493,50.979409,1.703616,HV
B,"12",,H,"891","1",307701.187456,2390866.748893,307718.030848,2390883.496029,"1",307709.609152,2390875.122461,23.752188,0.788264,HO
B,"12",,H,"909","1",307457.280159,2390895.499709,307504.469343,2390875.246941,"1",307480.874751,2390885.373325,51.351667,1.976204,HO
B,"12",,H,"910","1",307504.469343,2390875.246941,307526.248607,2390866.748445,"1",307515.358975,2390870.997693,23.378639,1.942835,HO
B,"12",,H,"913","1",307526.248607,2390866.748445,307546.406271,2390906.995133,"1",307536.327439,2390886.871789,45.012524,0.46433,HO
B,"12",,H,"914","1",307373.186591,2390754.248253,307384.970239,2390826.503517,"1",307379.078415,2390790.375885,73.209819,0.16166,HP
B,"12",,H,"915","1",307384.970239,2390826.503517,307388.407423,2390880.251005,"1",307386.688831,2390853.377261,53.857281,0.063864,HP
B,"12",,H,"916","1",307388.407423,2390880.251005,307398.499935,2390900.504861,"1",307393.453679,2390890.377933,22.629129,0.462287,HO
B,"12",,H,"917","1",307398.499935,2390900.504861,307411.905983,2390907.256029,"1",307405.202959,2390903.880445,15.01001,1.10428,HO
B,"12",,H,"918","1",307411.905983,2390907.256029,307440.532479,2390908.753117,"1",307426.219231,2390908.004573,28.665616,1.518547,HV
B,"12",,H,"919","1",307440.532479,2390908.753117,307457.280159,2390895.499709,"1",307448.906319,2390902.126413,21.357378,2.240245,HO
B,"12",,H,"920","1",307003.125279,2390909.249469,307023.406207,2390899.006173,"1",307013.265743,2390904.127821,22.720941,2.038492,HO
B,"12",,H,"921","1",307023.406207,2390899.006173,307038.531007,2390882.245789,"1",307030.968607,2390890.625981,22.575873,2.407446,HO
B,"12",,H,"922","1",307038.531007,2390882.245789,307087.342559,2390845.244093,"1",307062.936783,2390863.744941,61.251066,2.219431,HO
B,"12",,H,"923","1",307087.342559,2390845.244093,307130.998079,2390818.501053,"1",307109.170319,2390831.872573,51.19565,2.120424,HO
B,"12",,H,"924","1",307130.998079,2390818.501053,307164.657631,2390796.501469,"1",307147.827855,2390807.501261,40.211281,2.149692,HO
B,"12",,H,"952","1",306839.186751,2390990.496797,306916.625695,2390950.005949,"1",306877.906223,2390970.251373,87.385919,2.052576,HO
B,"12",,H,"961","1",306847.656639,2391007.243869,306886.279647,2390985.505949,"1",306866.968143,2390996.374909,44.32013,2.083431,HO
B,"12",,H,"962","1",306886.279647,2390985.505949,306930.031487,2390968.497181,"1",306908.155567,2390977.001565,46.941684,1.941572,HO
B,"12",,H,"986","1",307425.435679,2391024.994846,307479.156127,2390998.003549,"1",307452.295903,2391011.499197,60.120019,2.036394,HO
B,"12",,H,"987","1",307479.156127,2390998.003549,307568.281983,2390964.248797,"1",307523.719055,2390981.126173,95.303733,1.932834,HO
B,"12",,H,"988","1",307568.281983,2390964.248797,307546.406271,2390906.995133,"1",307557.344127,2390935.621965,61.290528,0.364967,HO
B,"12",,H,"990","0",306802.186079,2391012.249021,306847.656639,2391007.243869,"0",306824.921359,2391009.746445,45.745201,1.68043,HV
B,"12",,H,"1003","1",307258.039903,2391055.54851,307356.465983,2391048.490142,"1",307307.252943,2391052.019326,98.678842,1.642386,HV
B,"12",,H,"1004","1",307356.465983,2391048.490142,307393.467487,2391038.249854,"1",307374.966735,2391043.369998,38.392379,1.840792,HV
B,"12",,H,"1005","1",307393.467487,2391038.249854,307425.435679,2391024.994846,"1",307409.451583,2391031.62235,34.607232,1.963852,HO
B,"12",,H,"1016","1",306856.030175,2391015.493726,306877.906111,2391030.756478,"1",306866.968143,2391023.125102,26.674111,0.961618,HO
B,"12",,H,"1017","1",306877.906111,2391030.756478,306872.873823,2391079.499262,"1",306875.389967,2391055.12787,49.001866,3.038715,HP
B,"12",,H,"1020","1",307045.185759,2391085.755518,307186.560927,2391068.746718,"1",307115.873343,2391077.251118,142.394654,1.690531,HV
B,"12",,H,"1044","1",307055.374367,2391117.75107,307173.154879,2391097.25011,"1",307114.264623,2391107.50059,119.551405,1.74313,HV
B,"12",,H,"1045","1",307173.154879,2391097.25011,307186.560927,2391068.746718,"1",307179.857903,2391082.998414,31.498658,2.70196,HO
B,"12",,H,"1048","1",307208.436831,2391122.494494,307186.560927,2391068.746718,"1",307197.498879,2391095.620606,58.029119,0.386535,HO
B,"12",,H,"1055","0",307913.126432,2391150.750494,307948.435712,2391145.497982,"1",307930.781072,2391148.124238,35.697817,1.718471,HV
B,"12",,H,"1063","1",306844.219167,2391153.500446,306869.532543,2391109.748606,"1",306856.875855,2391131.624526,50.546914,2.617082,HO
B,"12",,H,"1064","1",306869.532543,2391109.748606,306872.873823,2391079.499262,"1",306871.203183,2391094.623934,30.43332,3.031581,HP
B,"12",,H,"1065","1",307272.821023,2391154.396542,307257.861151,2391120.787582,"1",307265.341087,2391137.592062,36.788041,0.418785,HO
B,"12",,H,"1066","1",307257.861151,2391120.787582,307208.436831,2391122.494494,"1",307233.148991,2391121.641038,49.453786,1.605318,HV
B,"12",,H,"1083","1",307549.843679,2391184.50643,307588.563071,2391160.993822,"1",307569.203375,2391172.750126,45.299382,2.116535,HO
B,"12",,H,"1088","1",306955.344863,2391079.499134,306908.155711,2391099.752126,"1",306931.750287,2391089.62563,51.351726,1.976208,HO
B,"12",,H,"1089","1",306908.155711,2391099.752126,306919.939199,2391146.749278,"1",306914.047455,2391123.250702,48.451862,0.245663,HP
B,"12",,H,"1090","1",306919.939199,2391146.749278,306925.095359,2391203.756094,"1",306922.517279,2391175.252686,57.239524,0.090203,HP
B,"12",,H,"1091","1",306968.750879,2391207.00083,306968.654559,2391131.50083,"1",306968.702719,2391169.25083,75.500061,0.001276,HP
B,"12",,H,"1092","1",306968.654559,2391131.50083,306955.344863,2391079.499134,"1",306961.999711,2391105.499982,53.677969,0.250568,HP
B,"12",,H,"1100","1",306891.779039,2391071.742238,306894.423743,2391076.272958,"1",306893.101391,2391074.007598,5.24613,0.528368,HO
B,"12",,H,"1101","1",306894.423743,2391076.272958,306877.790495,2391083.159262,"1",306886.107119,2391079.71611,18.002392,1.96332,HO
B,"12",,H,"1102","1",306877.790495,2391083.159262,306874.811743,2391110.426334,"1",306876.301119,2391096.792798,27.429294,3.032781,HP
B,"12",,H,"1103","1",306874.811743,2391110.426334,306849.034079,2391155.336766,"1",306861.922911,2391132.88155,51.782573,2.620526,HO
B,"12",,H,"1104","1",306849.034079,2391155.336766,306850.861055,2391210.627614,"1",306849.947567,2391182.98219,55.321024,0.033031,HP
B,"12",,H,"1105","1",306850.861055,2391210.627614,306872.873631,2391202.243102,"1",306861.867343,2391206.435358,23.555329,1.934726,HO
B,"12",,H,"1106","1",306872.873631,2391202.243102,306925.095359,2391203.756094,"1",306898.984495,2391202.999598,52.243641,1.541832,HV
B,"12",,H,"1107","1",306968.750879,2391207.00083,307014.248799,2391222.249278,"1",306991.499839,2391214.625054,47.985163,1.247415,HV
B,"12",,H,"1109","1",307395.062527,2391230.00435,307475.842367,2391228.243934,"1",307435.452447,2391229.124142,80.79902,1.592586,HV
B,"12",,H,"1110","1",307475.842367,2391228.243934,307536.437663,2391226.497886,"1",307506.140015,2391227.37091,60.620447,1.599603,HV
B,"12",,H,"1114","1",307573.438719,2391234.992734,307549.843679,2391184.50643,"1",307561.641199,2391209.749582,55.727846,0.437192,HO
B,"12",,H,"1115","1",306844.219167,2391153.500446,306845.937823,2391212.500574,"1",306845.078495,2391183.00051,59.025155,0.029121,HP
B,"12",,H,"1116","1",306845.937823,2391212.500574,306845.937919,2391227.501758,"1",306845.937871,2391220.001166,15.001184,6e-06,HP
B,"12",,H,"1117","1",306845.937919,2391227.501758,306837.563967,2391237.498142,"1",306841.750943,2391232.49995,13.040351,2.444284,HO
B,"12",,H,"1118","1",306837.563967,2391237.498142,306834.577023,2391240.20739,"1",306836.070495,2391238.852766,4.0326,2.307482,HO
B,"12",,H,"1119","1",306841.002687,2391240.930302,306851.439999,2391229.232766,"1",306846.221343,2391235.081534,15.677048,2.413067,HO
B,"12",,H,"1120","1",306851.439999,2391229.232766,306850.861055,2391210.627614,"1",306851.150527,2391219.93019,18.614157,0.031107,HP
B,"12",,H,"1138","1",307913.126432,2391150.750494,307904.779744,2391273.245662,"1",307908.953088,2391211.998078,122.779206,3.073559,HP
B,"12",,H,"1149","0",306785.342591,2391284.755998,306834.577023,2391240.20739,"0",306809.959807,2391262.481694,66.397348,2.306271,HO
B,"12",,H,"1162","1",306841.002687,2391240.930302,306859.343935,2391259.249918,"1",306850.173311,2391250.09011,25.92315,0.785988,HO
B,"12",,H,"1163","1",306859.343935,2391259.249918,306918.220511,2391289.499422,"1",306888.782223,2391274.37467,66.192777,1.096187,HO
B,"12",,H,"1164","1",306918.220511,2391289.499422,306945.156255,2391311.499038,"1",306931.688383,2391300.49923,34.778117,0.885928,HO
B,"12",,H,"1188","1",307372.432863,2391356.427166,307347.287935,2391323.063518,"1",307359.860399,2391339.745342,41.77799,0.645841,HO
B,"12",,H,"1189","1",307347.287935,2391323.063518,307320.250015,2391282.735774,"1",307333.768975,2391302.899646,48.552817,0.59062,HO
B,"12",,H,"1190","1",307320.250015,2391282.735774,307301.575551,2391233.700894,"1",307310.912783,2391258.218334,52.470516,0.363881,HO
B,"12",,H,"1191","1",307642.407551,2391283.506494,307633.937247,2391330.50131,"1",307638.172399,2391307.003902,47.752055,2.963268,HP
B,"12",,H,"1194","1",307114.250943,2391366.250654,307060.406879,2391257.256446,"1",307087.328911,2391311.75355,121.568584,0.458843,HO
B,"12",,H,"1195","1",306888.562143,2391347.001022,306886.375999,2391366.992862,"1",306887.469071,2391356.996942,20.111014,3.032674,HP
B,"12",,H,"1204","1",307030.157375,2391381.499134,307114.250943,2391366.250654,"1",307072.204159,2391373.874894,85.464872,1.750175,HV
B,"12",,H,"1205","1",306961.999775,2391380.248254,307019.281247,2391381.993918,"1",306990.640511,2391381.121086,57.308066,1.540331,HV
B,"12",,H,"1208","1",307415.343295,2391386.505502,307408.592223,2391243.506718,"1",307411.967759,2391315.00611,143.158057,0.047176,HP
B,"12",,H,"1209","1",306886.375999,2391366.992862,306919.939199,2391362.002046,"1",306903.157599,2391364.497454,33.932236,1.718414,HV
B,"12",,H,"1210","1",306919.939199,2391362.002046,306943.561183,2391365.246782,"1",306931.750191,2391363.624414,23.843792,1.43429,HV
B,"12",,H,"1211","1",306943.561183,2391365.246782,306941.938847,2391386.999038,"1",306942.750015,2391376.12291,21.812671,3.067148,HP
B,"12",,H,"1212","1",307030.157951,2391389.99459,307117.688415,2391373.249246,"1",307073.923183,2391381.621918,89.117836,1.759821,HV
B,"12",,H,"1225","1",306886.375999,2391366.992862,306881.467263,2391404.255198,"1",306883.921631,2391385.62403,37.58427,3.010612,HP
B,"12",,H,"1226","1",306881.467263,2391404.255198,306913.311743,2391397.256638,"1",306897.389503,2391400.755918,32.604459,1.78713,HV
B,"12",,H,"1227","1",306913.311743,2391397.256638,306941.938847,2391386.999038,"1",306927.625295,2391392.127838,30.409364,1.914862,HV
B,"12",,H,"1230","1",307531.405215,2391404.750014,307526.345375,2391325.74355,"1",307528.875295,2391365.246782,79.168323,0.063956,HP
B,"12",,H,"1274","1",307117.688415,2391373.249246,307156.311423,2391428.495678,"1",307136.999919,2391400.872462,67.408493,0.610124,HO
B,"12",,H,"1305","1",307559.935935,2391243.24499,307551.562399,2391292.249342,"1",307555.749167,2391267.747166,49.714612,2.972354,HP
B,"12",,H,"1306","1",307551.562399,2391292.249342,307548.248671,2391362.744254,"1",307549.905535,2391327.496798,70.572753,3.094621,HP
B,"12",,H,"1307","1",307548.248671,2391362.744254,307548.248671,2391453.506974,"1",307548.248671,2391408.125614,90.76272,0,HP
B,"12",,H,"1331","0",306822.343263,2391459.749022,306876.301279,2391462.94419,"1",306849.322271,2391461.346606,54.052535,1.51165,HV
B,"12",,H,"1332","1",306881.467263,2391463.255486,306881.467263,2391404.255198,"1",306881.467263,2391433.755342,59.000288,0,HP
B,"12",,H,"1339","1",307033.594847,2391490.755038,307159.625151,2391485.749886,"1",307096.609999,2391488.252462,126.129652,1.610489,HV
B,"12",,H,"1361","1",306883.185983,2391507.996926,306920.750399,2391511.503358,"1",306901.968191,2391509.750142,37.727714,1.477722,HV
B,"12",,H,"1513","1",307262.403487,2391687.500574,307292.626783,2391673.750558,"1",307277.515135,2391680.625566,33.204074,1.997757,HO
B,"12",,H,"1514","1",307292.626783,2391673.750558,307331.249823,2391648.753598,"1",307311.938303,2391661.252078,46.006382,2.145203,HO
B,"12",,H,"1599","1",307262.403487,2391687.500574,307259.872959,2391682.003358,"1",307261.138223,2391684.751966,6.05169,0.43141,HO
B,"12",,H,"1600","1",307259.872959,2391682.003358,307234.553567,2391716.144446,"1",307247.213263,2391699.073902,42.505123,2.503482,HO
B,"12",,H,"1601","1",307234.553567,2391716.144446,307218.055839,2391764.491902,"1",307226.304703,2391740.318174,51.084749,2.81275,HP
B,"12",,H,"1602","0",307218.055839,2391764.491902,307205.786047,2391775.740766,"0",307211.920943,2391770.116334,16.645862,2.312812,HO
B,"12",,H,"1609","0",307221.939199,2391768.25283,307231.874143,2391739.348094,"1",307226.906671,2391753.800462,30.564471,2.810529,HP
B,"12",,H,"1610","1",307231.874143,2391739.348094,307238.782687,2391719.248446,"1",307235.328415,2391729.29827,21.253796,2.810528,HP
B,"12",,H,"1611","1",307238.782687,2391719.248446,307262.403487,2391687.500574,"1",307250.593087,2391703.37451,39.57107,2.501935,HO
B,"12",,H,"1622","0",307143.812895,2391768.50019,307158.937695,2391761.749054,"1",307151.375295,2391765.124622,16.563134,1.990621,HO
B,"12",,H,"1623","1",307158.937695,2391761.749054,307178.998559,2391761.749054,"1",307168.968127,2391761.749054,20.060864,1.570796,HV
B,"12",,H,"1624","0",307178.998559,2391761.749054,307205.786047,2391775.740766,"0",307192.392303,2391768.74491,30.221474,1.08945,HO
B,"12",,H,"1650","0",307026.032479,2391852.744862,307024.437407,2391708.001278,"0",307025.234943,2391780.37307,144.752373,0.01102,HP
B,"12",,H,"1658","0",306967.155839,2391713.25379,306977.248127,2391788.753758,"1",306972.201983,2391751.003774,76.171513,0.132885,HP
B,"12",,H,"14262","1",307035.598367,2391639.38227,307077.131071,2391637.182142,"1",307056.364719,2391638.282206,41.590937,1.62372,HV
B,"12",,H,"14263","1",307077.131071,2391637.182142,307116.190623,2391635.219678,"1",307096.660847,2391636.20091,39.108821,1.620997,HV
B,"12",,H,"14268","1",306920.750399,2391511.503358,306940.580767,2391511.503006,"1",306930.665583,2391511.503182,19.830368,1.570814,HV
B,"12",,H,"14419","1",307402.406879,2391176.295838,307403.532447,2391169.505374,"1",307402.969663,2391172.900606,6.883117,2.977329,HP
B,"12",,H,"14420","1",307403.532447,2391169.505374,307422.094431,2391123.994526,"1",307412.813439,2391146.74995,49.150631,2.75433,HO
B,"12",,H,"14421","1",307422.094431,2391123.994526,307405.251135,2391120.748414,"1",307413.672783,2391122.37147,17.153246,1.380406,HV
