field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"5724","11","1",H,"2323",1,306090.717918,2392520.750207,306087.844158,2392493.498367,1,306089.281038,2392507.124287,27.402943,0.105064,HP,"1","0","0",
"5731","11","1",H,"2351",1,306298.308318,2392542.634079,306297.365982,2392542.842527,1,306297.83715,2392542.738303,0.965115,1.788494,HV,"0","1","0",
"5739","11","1",H,"2405",1,306167.592894,2392481.494367,306211.12467,2392603.248767,1,306189.358782,2392542.371567,129.30255,0.343374,HP,"0","0","0",
"5740","11","1",H,"2413",1,306015.561662,2392583.999135,306041.09507,2392593.005471,1,306028.328366,2392588.502303,27.075247,1.231694,HV,"1","0","0",
"5741","11","1",H,"2414",1,306041.09507,2392593.005471,306063.685854,2392608.006527,1,306052.390462,2392600.505999,27.117802,0.984618,HO,"1","0","0",
"5742","11","1",H,"2415",1,306063.685854,2392608.006527,306059.21715,2392544.743295,1,306061.451502,2392576.374911,63.420863,0.07052,HP,"1","0","0",
"5744","11","1",H,"2438",1,306063.685854,2392608.006527,306092.190494,2392641.010239,1,306077.938174,2392624.508383,43.609168,0.712382,HO,"1","0","0",
"5745","11","1",H,"2505",1,306087.50419,2392643.567999,306092.190494,2392641.010239,1,306089.847342,2392642.289119,5.338875,2.070405,HO,"1","0","0",
"5746","11","1",H,"14232",1,306167.592894,2392481.494367,306202.187326,2392474.001023,1,306184.89011,2392477.747695,35.39668,1.784107,HV,"1","0","0",
"5747","11","1",H,"14233",1,306149.92627,2392478.254175,306208.891294,2392465.842111,1,306179.408782,2392472.048143,60.257227,1.778266,HV,"1","0","0",
"5757","11","1",H,"14540",1,306298.537438,2392540.571839,306316.753662,2392551.570335,1,306307.64555,2392546.071087,21.279044,1.027606,HO,"1","1","0",
"5760","11","1",H,"14687",1,306260.042814,2392345.119775,306283.217945,2392292.820303,1,306271.630379,2392318.970039,57.204208,2.724472,HO,"1","1","0",
"7185","0","2",,"1000032",,307314.530047,2402530.996072,307275.219519,2402609.493416,,,,87.797484,2.676666,,"0","0","0",
"7186","0","3",,"1000034",,308596.654976,2402558.495592,308583.936448,2402513.754184,,,,46.526936,0.2812165,,"0","0","0",
"7190","0","3",,"1000039",,308600.779872,2402614.745928,308611.999744,2402661.000328,,,,47.626232,0.243336,,"0","0","0",
"7191","0","3",,"1000040",,308588.157696,2402549.998344,308575.4392,2402490.998088,,,,60.530131,0.1966905,,"0","0","0",
"7192","0","3",,"1000042",,308537.803104,2402752.333096,308539.320736,2402751.010696,,,,2.016335,2.284659,,"0","0","0",
"7194","0","3",,"1000049",,308279.062816,2402548.74708,308253.74944,2402477.248296,,,,75.868267,0.3472365,,"0","0","0",
"7195","0","3",,"1000050",,308279.062816,2402548.74708,308311.374752,2402602.247464,,,,62.501862,0.545239,,"0","0","0",
"7196","0","3",,"1000052",,308382.969856,2402675.24484,308311.374752,2402602.247464,,,,102.479412,0.73374475,,"0","0","0",
"7197","0","3",,"1000056",,308440.595168,2402788.99684,308382.969856,2402675.24484,,,,127.836655,0.5392099375,,"0","0","0",
"7198","0","3",,"1000057",,308470.0608,2402805.743912,308491.125568,2402769.499784,,,,41.999762,2.612656,,"0","0","0",
"7199","0","3",,"1000062",,308491.125568,2402769.499784,308585.321792,2402689.08948,,,,124.240263,2.319556875,,"0","0","0",
"7200","0","3",,"1000064",,308479.218176,2402828.252649,308481.243168,2402815.548808,,,,12.864225,2.98382225,,"0","0","0",
"7201","0","3",,"1000065",,308479.218176,2402828.252649,308571.658016,2402822.243624,,,,92.685414,1.5993415,,"0","0","0",
"7203","0","3",,"1000068",,308537.803104,2402752.333096,308713.16816,2402886.417129,,,,220.756113,0.90859125,,"0","0","0",
"7235","0","3",,"1000130",,308496.283456,2402784.004584,308526.407488,2402760.755112,,,,38.056131,2.227897,,"0","0","0",
"7348","1","1",,"1000344",,306810.876031,2401644.493223,306791.873727,2401602.996551,,,,45.65834,0.4327905,,"0","0","0",
"7349","1","1",,"1000345",,306896.011135,2401741.867303,306932.905151,2401740.755847,,,,37.039455,1.5981275,,"0","0","0",
"7351","1","1",,"1000347",,306924.999039,2401892.00324,306930.595999,2402017.24964,,,,125.373279,0.046389,,"0","0","0",
"7354","1","1",,"1000352",,306838.334847,2401846.432808,306841.392223,2401883.087272,,,,36.788511,0.09740025,,"0","0","0",
"7364","1","2",,"1000372",,307011.155103,2402152.753928,307047.124511,2401871.749704,,,,283.384801,3.01629975,,"0","0","0",
"7365","1","2",,"1000373",,306992.249183,2402138.247688,307025.688703,2402167.245896,,,,44.354111,0.851578,,"0","0","0",
"7366","1","2",,"1000374",,307025.688703,2402167.245896,307098.438751,2402202.005672,,,,80.853155,1.131132,,"0","0","0",
"7367","1","2",,"1000377",,307258.279743,2402227.744808,307350.155711,2402266.753256,,,,99.968969,1.1733995,,"0","0","0",
"7395","1","3",,"1000428",,308335.52416,2402370.246344,308286.15776,2402300.000104,,,,85.857881,0.6125835,,"0","0","0",
"7397","1","3",,"1000431",,308443.468832,2402443.506696,308418.427616,2402387.146184,,,,61.737256,0.4170615,,"0","0","0",
"7398","1","3",,"1000432",,308580.089952,2402474.014824,308590.907648,2402449.006632,,,,27.296615,2.791399,,"0","0","0",
"7399","1","3",,"1000434",,308536.772736,2402464.538696,308554.498144,2402415.250664,,,,52.413017,2.77858725,,"0","0","0",
"7400","1","3",,"1000435",,308600.876224,2402440.495048,308586.78272,2402475.74964,,,,37.967501,2.761986,,"0","0","0",
"7401","1","3",,"1000437",,308633.188192,2402460.2538,308633.091808,2402434.995144,,,,25.25884,0.003816,,"0","0","0",
"7403","1","3",,"1000442",,308647.158016,2402519.254088,308633.188192,2402460.2538,,,,60.699397,0.2373995,,"0","0","0",
"7404","1","3",,"1000444",,308535.21136,2402468.288904,308505.219072,2402541.748488,,,,79.373698,2.74475025,,"0","0","0",
"7405","1","3",,"1000445",,308250.999488,2402430.746504,308297.281248,2402441.993736,,,,47.680516,1.3461245,,"0","0","0",
"7406","1","3",,"1000447",,308419.626784,2402503.743976,308297.281248,2402441.993736,,,,137.150155,1.113458,,"0","0","0",
"7407","1","3",,"1000448",,308419.626784,2402503.743976,308475.657088,2402547.248392,,,,70.973713,0.913104,,"0","0","0",
"7411","1","3",,"1000460",,308387.342176,2402364.747656,308417.35072,2402399.405224,,,,45.871269,0.690657,,"0","0","0",
"7413","1","3",,"1000463",,308657.623616,2402527.742685,308642.813024,2402396.495816,,,,132.485952,0.134508625,,"0","0","0",
"8342","6","6",,"1002072",,311401.154563,2396677.251107,311239.154755,2396685.995779,,,,162.248905,1.622963,,"0","0","0",
"8348","6","6",,"1002086",,311739.687747,2396852.505923,311809.461187,2396848.079043,,,,69.913736,1.634821,,"0","0","0",
"8358","6","6",,"1002105",,311808.312867,2396839.498307,311871.094371,2396971.001251,,,,145.865463,0.3715135,,"0","0","0",
"8402","6","7",,"1002171",,312192.22026,2396762.252259,312247.375204,2396952.030051,,,,198.193803,0.2915725,,"0","0","0",
"8404","6","7",,"1002176",,311984.969988,2396846.744259,312012.7169,2396973.751203,,,,130.007845,0.2118819375,,"0","0","0",
"8429","6","7",,"1002227",,312093.029316,2396837.999651,312105.928996,2396943.414851,,,,106.22914,0.1282505,,"0","0","0",
"8655","7","7",,"1002601",,312379.21706,2395656.75709,312426.750084,2395672.252514,,,,49.99708,1.2553985,,"0","0","0",
"8665","7","7",,"1002613",,312513.373604,2396112.507042,312494.467876,2396023.503746,,,,91.028669,0.206794,,"0","0","0",
"8669","7","7",,"1002623",,312182.149124,2396135.740162,312268.064036,2396135.743554,,,,85.914912,1.570723,,"0","0","0",
"8670","7","7",,"1002626",,312300.61082,2396134.300066,312312.410244,2396252.543202,,,,119.047112,0.0774825,,"0","0","0",
"8671","7","7",,"1002627",,312268.064036,2396135.743554,312275.406372,2396254.005858,,,,118.896769,0.0884514999999999,,"0","0","0",
"8685","7","7",,"1002657",,312466.62458,2395950.495266,312504.532644,2395945.996866,,,,38.176789,1.686011,,"0","0","0",
"9360","10","0",,"1003707",,305735.658686,2392690.999775,305588.218846,2392722.501055,,,,151.049578,1.7842405,,"0","0","0",
"9364","10","0",,"1003715",,305821.37363,2392734.504319,305803.37523,2392726.749247,,,,19.598059,1.164006,,"0","0","0",
"9365","10","0",,"1003716",,305803.37523,2392726.749247,305780.811966,2392693.749823,,,,39.978382,0.6006855,,"0","0","0",
"9366","10","0",,"1003717",,305821.37363,2392734.504319,305902.717758,2392731.246847,,,,81.409383,1.6109505,,"0","0","0",
"9367","10","0",,"1003719",,306002.031966,2392696.747135,305902.717758,2392731.246847,,,,105.300492,1.95085325,,"0","0","0",
"9373","10","0",,"1003726",,305874.062782,2392895.252831,305908.49619,2392994.164287,,,,104.774807,0.325811,,"0","0","0",
"9590","11","0",,"1004049",,305750.34243,2392221.004959,305761.43843,2392292.504159,,,,72.355074,0.153964,,"0","0","0",
"9594","11","0",,"1004054",,305905.687294,2392382.248703,305908.657278,2392436.505599,,,,54.338131,0.0542145,,"0","0","0",
"9597","11","0",,"1004057",,305940.405438,2392481.756095,305991.375902,2392486.252095,,,,51.235462,1.4706515,,"0","0","0",
"9633","11","1",,"1004110",,305980.843518,2392177.748351,306004.905598,2392195.746719,,,,30.048709,0.9285815,,"0","0","0",
"9634","11","1",,"1004111",,306223.15571,2392231.743487,306281.812286,2392254.251903,,,,62.826927,1.204373,,"0","0","0",
"9635","11","1",,"1004112",,305986.90723,2392248.504895,306120.459806,2392257.434975,,,,133.964681,1.493205,,"0","0","0",
"9638","11","1",,"1004117",,306279.282334,2392343.254591,306346.188766,2392217.251551,,,,142.664814,2.65274725,,"0","0","0",
"9640","11","1",,"1004120",,306216.621726,2392340.766239,306274.684702,2392364.748351,,,,62.836736,1.17473,,"0","0","0",
"9642","11","1",,"1004125",,306119.345022,2392403.244415,306274.684702,2392364.748351,,,,160.50248,1.8273545,,"0","0","0",
"9645","11","1",,"1004128",,306281.936254,2392373.999071,306296.774974,2392427.491039,,,,55.51205,0.271653,,"0","0","0",
"9648","11","1",,"1004139",,305949.342942,2392478.745535,306105.033054,2392488.672799,,,,156.261494,1.50591540625,,"0","0","0",
"9649","11","1",,"1004140",,306123.937406,2392490.500703,306167.592894,2392481.494367,,,,44.575406,1.7726045,,"0","0","0",
"9650","11","1",,"1004142",,306087.844158,2392493.498367,306017.033022,2392486.004735,,,,71.416444,1.471091,,"0","0","0",
"9658","11","1",,"1004162",,305991.375902,2392486.252095,306015.561662,2392583.999135,,,,100.995675,0.2377385,,"0","0","0",
"9662","11","1",,"1004168",,306296.800126,2392540.959071,306298.537438,2392540.571839,,,,1.78583,1.7809015,,"0","0","0",
